TIME,DV,ID,DOSE,MODEL,Treatment,SAMPLE_ID,V0
18,-1.723951299,465,50,12,OLAP50,PDX156,0.0715
21,-1.43802076,465,50,12,OLAP50,PDX156,0.0715
24,-1.286089561,465,50,12,OLAP50,PDX156,0.0715
0,-2.733368009,466,50,12,OLAP50,PDX156,0.065
3,-2.288107994,466,50,12,OLAP50,PDX156,0.065
8,-2.040032846,466,50,12,OLAP50,PDX156,0.065
14,-1.81091391,466,50,12,OLAP50,PDX156,0.065
18,-1.723951299,466,50,12,OLAP50,PDX156,0.065
21,-1.212915202,466,50,12,OLAP50,PDX156,0.065
24,-0.807806351,466,50,12,OLAP50,PDX156,0.065
0,-2.186403339,493,50,39,OLAP50,STG316,0.11232
3,-2.44743747,493,50,39,OLAP50,STG316,0.11232
8,-1.946275216,493,50,39,OLAP50,STG316,0.11232
11,-2.733368009,493,50,39,OLAP50,STG316,0.11232
15,-3.402798663,493,50,39,OLAP50,STG316,0.11232
17,-1.516972685,493,50,39,OLAP50,STG316,0.11232
22,-1.212915202,493,50,39,OLAP50,STG316,0.11232
25,-1.323357121,493,50,39,OLAP50,STG316,0.11232
29,-1.003527916,493,50,39,OLAP50,STG316,0.11232
31,-1.129787216,493,50,39,OLAP50,STG316,0.11232
36,-0.805233195,493,50,39,OLAP50,STG316,0.11232
42,-0.610484867,493,50,39,OLAP50,STG316,0.11232
46,-0.301153526,493,50,39,OLAP50,STG316,0.11232
0,-2.186403339,494,50,39,OLAP50,STG316,0.11232
3,-1.946275216,494,50,39,OLAP50,STG316,0.11232
8,-2.236824694,494,50,39,OLAP50,STG316,0.11232
11,-2.733368009,494,50,39,OLAP50,STG316,0.11232
15,-3.402798663,494,50,39,OLAP50,STG316,0.11232
17,-2.136815433,494,50,39,OLAP50,STG316,0.11232
22,-1.681397394,494,50,39,OLAP50,STG316,0.11232
25,-1.639438668,494,50,39,OLAP50,STG316,0.11232
29,-1.141483256,494,50,39,OLAP50,STG316,0.11232
31,-1.2627325,494,50,39,OLAP50,STG316,0.11232
36,-1.256209702,494,50,39,OLAP50,STG316,0.11232
42,-0.829527061,494,50,39,OLAP50,STG316,0.11232
46,-0.973272597,494,50,39,OLAP50,STG316,0.11232
0,-1.298664509,495,50,39,OLAP50,STG316,0.272896
3,-1.516972685,495,50,39,OLAP50,STG316,0.272896
8,-1.176986629,495,50,39,OLAP50,STG316,0.272896
11,-1.723951299,495,50,39,OLAP50,STG316,0.272896
15,-1.723951299,495,50,39,OLAP50,STG316,0.272896
17,-1.141483256,495,50,39,OLAP50,STG316,0.272896
22,-0.839552679,495,50,39,OLAP50,STG316,0.272896
25,-0.776392451,495,50,39,OLAP50,STG316,0.272896
29,-0.587849443,495,50,39,OLAP50,STG316,0.272896
31,-0.507555975,495,50,39,OLAP50,STG316,0.272896
36,-0.451210955,495,50,39,OLAP50,STG316,0.272896
42,-0.098662994,495,50,39,OLAP50,STG316,0.272896
46,-0.423043344,495,50,39,OLAP50,STG316,0.272896
0,-2.733368009,496,50,39,OLAP50,STG316,0.065
3,-2.393381953,496,50,39,OLAP50,STG316,0.065
8,-2.08803387,496,50,39,OLAP50,STG316,0.065
11,-4.26584488,496,50,39,OLAP50,STG316,0.065
15,-1.723951299,496,50,39,OLAP50,STG316,0.065
17,-2.136815433,496,50,39,OLAP50,STG316,0.065
22,-1.516972685,496,50,39,OLAP50,STG316,0.065
25,-1.141483256,496,50,39,OLAP50,STG316,0.065
29,-1.165152171,496,50,39,OLAP50,STG316,0.065
31,-0.970008014,496,50,39,OLAP50,STG316,0.065
36,-1.228046942,496,50,39,OLAP50,STG316,0.065
42,-0.978964326,496,50,39,OLAP50,STG316,0.065
46,-0.955572247,496,50,39,OLAP50,STG316,0.065
0,-1.43802076,497,50,39,OLAP50,STG316,0.23739716
3,-1.516972685,497,50,39,OLAP50,STG316,0.23739716
8,-1.176986629,497,50,39,OLAP50,STG316,0.23739716
11,-1.801140938,497,50,39,OLAP50,STG316,0.23739716
15,-2.186403339,497,50,39,OLAP50,STG316,0.23739716
17,-0.787686458,497,50,39,OLAP50,STG316,0.23739716
22,-0.637915332,497,50,39,OLAP50,STG316,0.23739716
25,-0.407926134,497,50,39,OLAP50,STG316,0.23739716
29,-0.147126937,497,50,39,OLAP50,STG316,0.23739716
31,-0.346441768,497,50,39,OLAP50,STG316,0.23739716
36,0.07535976,497,50,39,OLAP50,STG316,0.23739716
42,0.222010494,497,50,39,OLAP50,STG316,0.23739716
46,0.322988886,497,50,39,OLAP50,STG316,0.23739716
0,-1.310934601,500,50,39,OLAP50,STG316,0.269568
3,-1.106395137,500,50,39,OLAP50,STG316,0.269568
8,-1.399310545,500,50,39,OLAP50,STG316,0.269568
11,-2.186403339,500,50,39,OLAP50,STG316,0.269568
15,-2.733368009,500,50,39,OLAP50,STG316,0.269568
17,-1.141483256,500,50,39,OLAP50,STG316,0.269568
22,-1.071712669,500,50,39,OLAP50,STG316,0.269568
25,-0.840892393,500,50,39,OLAP50,STG316,0.269568
29,-0.55456994,500,50,39,OLAP50,STG316,0.269568
31,-0.370189165,500,50,39,OLAP50,STG316,0.269568
36,-0.049601757,500,50,39,OLAP50,STG316,0.269568
42,-0.017835471,500,50,39,OLAP50,STG316,0.269568
46,-0.056981865,500,50,39,OLAP50,STG316,0.269568
0,-1.946275216,501,100,39,OLAP100,STG316,0.142805
3,-1.946275216,501,100,39,OLAP100,STG316,0.142805
8,-1.855359167,501,100,39,OLAP100,STG316,0.142805
11,-2.733368009,501,100,39,OLAP100,STG316,0.142805
15,-1.81091391,501,100,39,OLAP100,STG316,0.142805
17,-1.723951299,501,100,39,OLAP100,STG316,0.142805
22,-1.992787775,501,100,39,OLAP100,STG316,0.142805
25,-1.946275216,501,100,39,OLAP100,STG316,0.142805
29,-1.639438668,501,100,39,OLAP100,STG316,0.142805
31,-1.323357121,501,100,39,OLAP100,STG316,0.142805
36,-1.399310545,501,100,39,OLAP100,STG316,0.142805
42,-1.141483256,501,100,39,OLAP100,STG316,0.142805
46,-0.970008014,501,100,39,OLAP100,STG316,0.142805
0,-2.61570587,503,100,39,OLAP100,STG316,0.07311616
3,-2.733368009,503,100,39,OLAP100,STG316,0.07311616
8,-3.402798663,503,100,39,OLAP100,STG316,0.07311616
11,-2.733368009,503,100,39,OLAP100,STG316,0.07311616
15,-5.482240205,503,100,39,OLAP100,STG316,0.07311616
17,-2.733368009,503,100,39,OLAP100,STG316,0.07311616
22,-2.186403339,503,100,39,OLAP100,STG316,0.07311616
25,-1.946275216,503,100,39,OLAP100,STG316,0.07311616
29,-1.249279284,503,100,39,OLAP100,STG316,0.07311616
31,-1.438767973,503,100,39,OLAP100,STG316,0.07311616
36,-1.315918063,503,100,39,OLAP100,STG316,0.07311616
42,-1.416295117,503,100,39,OLAP100,STG316,0.07311616
46,-1.301861305,503,100,39,OLAP100,STG316,0.07311616
0,-1.723951299,504,100,39,OLAP100,STG316,0.17836
3,-2.186403339,504,100,39,OLAP100,STG316,0.17836
8,-2.08803387,504,100,39,OLAP100,STG316,0.17836
11,-3.049449556,504,100,39,OLAP100,STG316,0.17836
15,-1.723951299,504,100,39,OLAP100,STG316,0.17836
17,-1.681397394,504,100,39,OLAP100,STG316,0.17836
22,-2.186403339,504,100,39,OLAP100,STG316,0.17836
25,-1.767117512,504,100,39,OLAP100,STG316,0.17836
29,-1.323357121,504,100,39,OLAP100,STG316,0.17836
31,-1.365319088,504,100,39,OLAP100,STG316,0.17836
36,-1.120896303,504,100,39,OLAP100,STG316,0.17836
42,-0.973272597,504,100,39,OLAP100,STG316,0.17836
46,-0.66579664,504,100,39,OLAP100,STG316,0.17836
0,-2.44743747,505,100,39,OLAP100,STG316,0.086515
3,-2.733368009,505,100,39,OLAP100,STG316,0.086515
8,-2.186403339,505,100,39,OLAP100,STG316,0.086515
11,-5.482240205,505,100,39,OLAP100,STG316,0.086515
15,-1.639438668,505,100,39,OLAP100,STG316,0.086515
22,-1.503727458,505,100,39,OLAP100,STG316,0.086515
25,-1.723951299,505,100,39,OLAP100,STG316,0.086515
29,-1.855359167,505,100,39,OLAP100,STG316,0.086515
31,-1.212915202,505,100,39,OLAP100,STG316,0.086515
36,-1.323357121,505,100,39,OLAP100,STG316,0.086515
42,-1.212915202,505,100,39,OLAP100,STG316,0.086515
46,-0.884850206,505,100,39,OLAP100,STG316,0.086515
0,-1.81091391,506,100,39,OLAP100,STG316,0.16350464
3,-2.44743747,506,100,39,OLAP100,STG316,0.16350464
8,-2.186403339,506,100,39,OLAP100,STG316,0.16350464
11,-2.44743747,506,100,39,OLAP100,STG316,0.16350464
15,-1.639438668,506,100,39,OLAP100,STG316,0.16350464
17,-1.946275216,506,100,39,OLAP100,STG316,0.16350464
22,-1.598058702,506,100,39,OLAP100,STG316,0.16350464
25,-1.946275216,506,100,39,OLAP100,STG316,0.16350464
29,-1.915969866,506,100,39,OLAP100,STG316,0.16350464
31,-1.323357121,506,100,39,OLAP100,STG316,0.16350464
36,-1.723951299,506,100,39,OLAP100,STG316,0.16350464
42,-1.212915202,506,100,39,OLAP100,STG316,0.16350464
46,-1.141483256,506,100,39,OLAP100,STG316,0.16350464
0,-2.288107994,507,100,39,OLAP100,STG316,0.10145824
3,-1.946275216,507,100,39,OLAP100,STG316,0.10145824
8,-2.040032846,507,100,39,OLAP100,STG316,0.10145824
11,-4.26584488,507,100,39,OLAP100,STG316,0.10145824
15,-2.08803387,507,100,39,OLAP100,STG316,0.10145824
17,-2.169874037,507,100,39,OLAP100,STG316,0.10145824
22,-2.186403339,507,100,39,OLAP100,STG316,0.10145824
25,-2.186403339,507,100,39,OLAP100,STG316,0.10145824
29,-1.946275216,507,100,39,OLAP100,STG316,0.10145824
31,-1.598058702,507,100,39,OLAP100,STG316,0.10145824
36,-1.723951299,507,100,39,OLAP100,STG316,0.10145824
42,-1.641713201,507,100,39,OLAP100,STG316,0.10145824
46,-1.445454136,507,100,39,OLAP100,STG316,0.10145824
0,-1.723951299,508,100,39,OLAP100,STG316,0.17836
3,-1.946275216,508,100,39,OLAP100,STG316,0.17836
8,-2.040032846,508,100,39,OLAP100,STG316,0.17836
11,-2.897940811,508,100,39,OLAP100,STG316,0.17836
15,-2.186403339,508,100,39,OLAP100,STG316,0.17836
17,-2.186403339,508,100,39,OLAP100,STG316,0.17836
22,-1.992787775,508,100,39,OLAP100,STG316,0.17836
25,-1.900472799,508,100,39,OLAP100,STG316,0.17836
29,-1.516972685,508,100,39,OLAP100,STG316,0.17836
31,-1.399310545,508,100,39,OLAP100,STG316,0.17836
36,-1.141483256,508,100,39,OLAP100,STG316,0.17836
42,-1.071712669,508,100,39,OLAP100,STG316,0.17836
46,-0.970008014,508,100,39,OLAP100,STG316,0.17836
0,-3.307488483,587,50,21,OLAP50,PDX288,0.036608
4,-2.920333934,587,50,21,OLAP50,PDX288,0.036608
8,-2.30785978,587,50,21,OLAP50,PDX288,0.036608
11,-1.977283589,587,50,21,OLAP50,PDX288,0.036608
15,-1.348514686,587,50,21,OLAP50,PDX288,0.036608
18,-1.391809542,587,50,21,OLAP50,PDX288,0.036608
21,-0.797879982,587,50,21,OLAP50,PDX288,0.036608
0,-2.678463244,588,50,21,OLAP50,PDX288,0.0686686
4,-2.32763627,588,50,21,OLAP50,PDX288,0.0686686
8,-1.640012178,588,50,21,OLAP50,PDX288,0.0686686
11,-1.41352119,588,50,21,OLAP50,PDX288,0.0686686
15,-0.852598162,588,50,21,OLAP50,PDX288,0.0686686
18,-0.5751005,588,50,21,OLAP50,PDX288,0.0686686
21,-0.46042761,588,50,21,OLAP50,PDX288,0.0686686
0,-1.65361783,589,50,21,OLAP50,PDX288,0.19135636
4,-1.301672076,589,50,21,OLAP50,PDX288,0.19135636
8,-0.999167034,589,50,21,OLAP50,PDX288,0.19135636
11,-0.695042255,589,50,21,OLAP50,PDX288,0.19135636
15,-0.429294424,589,50,21,OLAP50,PDX288,0.19135636
18,-0.054740028,589,50,21,OLAP50,PDX288,0.19135636
21,-0.037927646,589,50,21,OLAP50,PDX288,0.19135636
0,-2.841862319,590,50,21,OLAP50,PDX288,0.05831696
4,-2.358290633,590,50,21,OLAP50,PDX288,0.05831696
7,-2.506506578,590,50,21,OLAP50,PDX288,0.05831696
11,-1.938502136,590,50,21,OLAP50,PDX288,0.05831696
14,-1.57103003,590,50,21,OLAP50,PDX288,0.05831696
17,-1.2627325,590,50,21,OLAP50,PDX288,0.05831696
0,-3.130269887,591,50,21,OLAP50,PDX288,0.043706
4,-3.027470649,591,50,21,OLAP50,PDX288,0.043706
7,-2.541597897,591,50,21,OLAP50,PDX288,0.043706
11,-2.106360631,591,50,21,OLAP50,PDX288,0.043706
14,-1.681397394,591,50,21,OLAP50,PDX288,0.043706
17,-1.287890064,591,50,21,OLAP50,PDX288,0.043706
0,-2.025513513,592,50,21,OLAP50,PDX288,0.13192608
4,-1.681397394,592,50,21,OLAP50,PDX288,0.13192608
8,-1.225181732,592,50,21,OLAP50,PDX288,0.13192608
11,-0.971468614,592,50,21,OLAP50,PDX288,0.13192608
15,-0.595657559,592,50,21,OLAP50,PDX288,0.13192608
18,-0.252108,592,50,21,OLAP50,PDX288,0.13192608
21,-0.112458357,592,50,21,OLAP50,PDX288,0.13192608
0,-2.733368009,593,50,21,OLAP50,PDX288,0.065
4,-2.272460626,593,50,21,OLAP50,PDX288,0.065
8,-2.037696019,593,50,21,OLAP50,PDX288,0.065
11,-1.930201183,593,50,21,OLAP50,PDX288,0.065
15,-1.671286934,593,50,21,OLAP50,PDX288,0.065
18,-1.339518262,593,50,21,OLAP50,PDX288,0.065
21,-0.877043769,593,50,21,OLAP50,PDX288,0.065
0,-3.53070306,594,50,21,OLAP50,PDX288,0.02928432
4,-3.16284716,594,50,21,OLAP50,PDX288,0.02928432
8,-2.715504516,594,50,21,OLAP50,PDX288,0.02928432
11,-2.638057829,594,50,21,OLAP50,PDX288,0.02928432
15,-2.489412144,594,50,21,OLAP50,PDX288,0.02928432
18,-2.128274203,594,50,21,OLAP50,PDX288,0.02928432
21,-1.442466231,594,50,21,OLAP50,PDX288,0.02928432
0,-2.537380262,595,50,21,OLAP50,PDX288,0.07907328
3,-2.056285172,595,50,21,OLAP50,PDX288,0.07907328
6,-1.523887202,595,50,21,OLAP50,PDX288,0.07907328
9,-1.487126833,595,50,21,OLAP50,PDX288,0.07907328
14,-1.243622153,595,50,21,OLAP50,PDX288,0.07907328
16,-1.006782996,595,50,21,OLAP50,PDX288,0.07907328
23,-0.678821288,595,50,21,OLAP50,PDX288,0.07907328
0,-2.203488273,597,100,21,OLAP100,PDX288,0.11041732
4,-1.931007744,597,100,21,OLAP100,PDX288,0.11041732
8,-1.373992737,597,100,21,OLAP100,PDX288,0.11041732
11,-1.372670469,597,100,21,OLAP100,PDX288,0.11041732
15,-0.8869941,597,100,21,OLAP100,PDX288,0.11041732
18,-0.404694205,597,100,21,OLAP100,PDX288,0.11041732
21,-0.008786408,597,100,21,OLAP100,PDX288,0.11041732
0,-3.953470195,598,100,21,OLAP100,PDX288,0.019188
4,-3.307488483,598,100,21,OLAP100,PDX288,0.019188
8,-2.916560345,598,100,21,OLAP100,PDX288,0.019188
11,-2.701280368,598,100,21,OLAP100,PDX288,0.019188
15,-1.971023178,598,100,21,OLAP100,PDX288,0.019188
18,-1.943624204,598,100,21,OLAP100,PDX288,0.019188
21,-1.19973181,598,100,21,OLAP100,PDX288,0.019188
0,-2.773773424,599,100,21,OLAP100,PDX288,0.062426
4,-2.518256629,599,100,21,OLAP100,PDX288,0.062426
8,-2.290283469,599,100,21,OLAP100,PDX288,0.062426
11,-1.713943238,599,100,21,OLAP100,PDX288,0.062426
15,-1.590317871,599,100,21,OLAP100,PDX288,0.062426
18,-1.348957421,599,100,21,OLAP100,PDX288,0.062426
21,-1.209487985,599,100,21,OLAP100,PDX288,0.062426
0,-2.091093159,601,100,21,OLAP100,PDX288,0.123552
4,-1.628641119,601,100,21,OLAP100,PDX288,0.123552
8,-1.298664509,601,100,21,OLAP100,PDX288,0.123552
11,-0.989014662,601,100,21,OLAP100,PDX288,0.123552
15,-0.682367095,601,100,21,OLAP100,PDX288,0.123552
18,-0.534265197,601,100,21,OLAP100,PDX288,0.123552
21,-0.293981875,601,100,21,OLAP100,PDX288,0.123552
0,-2.076055282,603,100,21,OLAP100,PDX288,0.125424
4,-1.757221704,603,100,21,OLAP100,PDX288,0.125424
8,-1.397735563,603,100,21,OLAP100,PDX288,0.125424
11,-1.202800159,603,100,21,OLAP100,PDX288,0.125424
15,-0.567807488,603,100,21,OLAP100,PDX288,0.125424
18,-0.67226968,603,100,21,OLAP100,PDX288,0.125424
21,-0.275380449,603,100,21,OLAP100,PDX288,0.125424
0,-2.259850561,605,100,21,OLAP100,PDX288,0.10436608
3,-2.171227411,605,100,21,OLAP100,PDX288,0.10436608
6,-1.841632299,605,100,21,OLAP100,PDX288,0.10436608
9,-1.50938554,605,100,21,OLAP100,PDX288,0.10436608
14,-1.60570449,605,100,21,OLAP100,PDX288,0.10436608
16,-1.315918063,605,100,21,OLAP100,PDX288,0.10436608
23,-0.536264328,605,100,21,OLAP100,PDX288,0.10436608
0,-3.410075072,606,100,21,OLAP100,PDX288,0.03303872
3,-2.886593783,606,100,21,OLAP100,PDX288,0.03303872
6,-2.091093159,606,100,21,OLAP100,PDX288,0.03303872
9,-2.20894722,606,100,21,OLAP100,PDX288,0.03303872
14,-2.348334206,606,100,21,OLAP100,PDX288,0.03303872
16,-1.971023178,606,100,21,OLAP100,PDX288,0.03303872
23,-1.999194055,606,100,21,OLAP100,PDX288,0.03303872
0,-1.946275216,677,50,5,OLAP50,PDX094,0.142805
3,-2.733368009,677,50,5,OLAP50,PDX094,0.142805
7,-1.89552153,677,50,5,OLAP50,PDX094,0.142805
9,-1.89552153,677,50,5,OLAP50,PDX094,0.142805
14,-0.970008014,677,50,5,OLAP50,PDX094,0.142805
17,-1.205574086,677,50,5,OLAP50,PDX094,0.142805
21,-0.970008014,677,50,5,OLAP50,PDX094,0.142805
23,-1.234230795,677,50,5,OLAP50,PDX094,0.142805
28,-1.067407618,677,50,5,OLAP50,PDX094,0.142805
34,-1.134209954,677,50,5,OLAP50,PDX094,0.142805
38,-1.361093468,677,50,5,OLAP50,PDX094,0.142805
41,-0.653926467,677,50,5,OLAP50,PDX094,0.142805
44,-0.507555975,677,50,5,OLAP50,PDX094,0.142805
0,-2.186403339,678,50,5,OLAP50,PDX094,0.11232
3,-2.733368009,678,50,5,OLAP50,PDX094,0.11232
7,-1.946275216,678,50,5,OLAP50,PDX094,0.11232
9,-1.946275216,678,50,5,OLAP50,PDX094,0.11232
14,-1.723951299,678,50,5,OLAP50,PDX094,0.11232
17,-1.516972685,678,50,5,OLAP50,PDX094,0.11232
21,-1.516972685,678,50,5,OLAP50,PDX094,0.11232
23,-1.399310545,678,50,5,OLAP50,PDX094,0.11232
28,-0.978964326,678,50,5,OLAP50,PDX094,0.11232
34,-0.823415514,678,50,5,OLAP50,PDX094,0.11232
38,-1.361093468,678,50,5,OLAP50,PDX094,0.11232
41,-0.784278918,678,50,5,OLAP50,PDX094,0.11232
44,-0.97779546,678,50,5,OLAP50,PDX094,0.11232
0,-3.402798663,679,50,5,OLAP50,PDX094,0.03328
7,-2.673960127,679,50,5,OLAP50,PDX094,0.03328
9,-2.673960127,679,50,5,OLAP50,PDX094,0.03328
14,-2.186403339,679,50,5,OLAP50,PDX094,0.03328
17,-2.288107994,679,50,5,OLAP50,PDX094,0.03328
21,-2.340283222,679,50,5,OLAP50,PDX094,0.03328
23,-2.340283222,679,50,5,OLAP50,PDX094,0.03328
28,-1.723951299,679,50,5,OLAP50,PDX094,0.03328
34,-1.362985574,679,50,5,OLAP50,PDX094,0.03328
38,-1.037426582,679,50,5,OLAP50,PDX094,0.03328
41,-1.212915202,679,50,5,OLAP50,PDX094,0.03328
44,-1.037426582,679,50,5,OLAP50,PDX094,0.03328
0,-2.186403339,680,50,5,OLAP50,PDX094,0.11232
3,-3.116868124,680,50,5,OLAP50,PDX094,0.11232
7,-1.946275216,680,50,5,OLAP50,PDX094,0.11232
9,-1.946275216,680,50,5,OLAP50,PDX094,0.11232
14,-1.723951299,680,50,5,OLAP50,PDX094,0.11232
17,-1.723951299,680,50,5,OLAP50,PDX094,0.11232
21,-1.723951299,680,50,5,OLAP50,PDX094,0.11232
23,-1.723951299,680,50,5,OLAP50,PDX094,0.11232
28,-1.176986629,680,50,5,OLAP50,PDX094,0.11232
34,-1.037426582,680,50,5,OLAP50,PDX094,0.11232
38,-0.89278663,680,50,5,OLAP50,PDX094,0.11232
41,-0.714534589,680,50,5,OLAP50,PDX094,0.11232
44,-1.037426582,680,50,5,OLAP50,PDX094,0.11232
0,-2.186403339,681,50,5,OLAP50,PDX094,0.11232
5,-1.723951299,681,50,5,OLAP50,PDX094,0.11232
8,-1.81091391,681,50,5,OLAP50,PDX094,0.11232
12,-1.946275216,681,50,5,OLAP50,PDX094,0.11232
14,-2.186403339,681,50,5,OLAP50,PDX094,0.11232
19,-2.186403339,681,50,5,OLAP50,PDX094,0.11232
25,-1.361093468,681,50,5,OLAP50,PDX094,0.11232
29,-1.516972685,681,50,5,OLAP50,PDX094,0.11232
32,-1.323357121,681,50,5,OLAP50,PDX094,0.11232
35,-1.141483256,681,50,5,OLAP50,PDX094,0.11232
36,-0.970008014,681,50,5,OLAP50,PDX094,0.11232
37,-0.812989024,681,50,5,OLAP50,PDX094,0.11232
43,-0.333202588,681,50,5,OLAP50,PDX094,0.11232
0,-2.186403339,682,50,5,OLAP50,PDX094,0.11232
5,-1.723951299,682,50,5,OLAP50,PDX094,0.11232
8,-1.767117512,682,50,5,OLAP50,PDX094,0.11232
12,-1.681397394,682,50,5,OLAP50,PDX094,0.11232
14,-1.598616674,682,50,5,OLAP50,PDX094,0.11232
19,-1.167362161,682,50,5,OLAP50,PDX094,0.11232
25,-1.361093468,682,50,5,OLAP50,PDX094,0.11232
29,-1.516972685,682,50,5,OLAP50,PDX094,0.11232
32,-1.323357121,682,50,5,OLAP50,PDX094,0.11232
35,-1.141483256,682,50,5,OLAP50,PDX094,0.11232
36,-0.904071294,682,50,5,OLAP50,PDX094,0.11232
37,-0.47259123,682,50,5,OLAP50,PDX094,0.11232
43,-0.341088475,682,50,5,OLAP50,PDX094,0.11232
0,-0.807806351,684,50,5,OLAP50,PDX094,0.445835
4,-0.507555975,684,50,5,OLAP50,PDX094,0.445835
7,-0.23464064,684,50,5,OLAP50,PDX094,0.445835
10,0.178968742,684,50,5,OLAP50,PDX094,0.445835
11,0.333984774,684,50,5,OLAP50,PDX094,0.445835
12,1.047680697,684,50,5,OLAP50,PDX094,0.445835
18,1.315790187,684,50,5,OLAP50,PDX094,0.445835
0,-1.598058702,685,100,5,OLAP100,PDX094,0.20228884
3,-1.946275216,685,100,5,OLAP100,PDX094,0.20228884
7,-1.095498143,685,100,5,OLAP100,PDX094,0.20228884
9,-1.095498143,685,100,5,OLAP100,PDX094,0.20228884
14,-0.958958178,685,100,5,OLAP100,PDX094,0.20228884
17,-0.63412384,685,100,5,OLAP100,PDX094,0.20228884
21,-0.471604911,685,100,5,OLAP100,PDX094,0.20228884
23,-0.620673526,685,100,5,OLAP100,PDX094,0.20228884
28,-0.23464064,685,100,5,OLAP100,PDX094,0.20228884
34,-0.148495368,685,100,5,OLAP100,PDX094,0.20228884
38,-0.232194387,685,100,5,OLAP100,PDX094,0.20228884
41,-0.016754577,685,100,5,OLAP100,PDX094,0.20228884
44,0.224082374,685,100,5,OLAP100,PDX094,0.20228884
0,-1.946275216,686,100,5,OLAP100,PDX094,0.142805
3,-2.288107994,686,100,5,OLAP100,PDX094,0.142805
7,-1.282016511,686,100,5,OLAP100,PDX094,0.142805
9,-1.282016511,686,100,5,OLAP100,PDX094,0.142805
14,-0.735570456,686,100,5,OLAP100,PDX094,0.142805
17,-0.970008014,686,100,5,OLAP100,PDX094,0.142805
21,-0.786972264,686,100,5,OLAP100,PDX094,0.142805
23,-0.858359753,686,100,5,OLAP100,PDX094,0.142805
28,-0.653926467,686,100,5,OLAP100,PDX094,0.142805
34,-0.367995928,686,100,5,OLAP100,PDX094,0.142805
38,-0.435723099,686,100,5,OLAP100,PDX094,0.142805
41,-0.378847228,686,100,5,OLAP100,PDX094,0.142805
44,-0.157383152,686,100,5,OLAP100,PDX094,0.142805
0,-1.900472799,687,100,5,OLAP100,PDX094,0.14949792
5,-1.598058702,687,100,5,OLAP100,PDX094,0.14949792
8,-1.228046942,687,100,5,OLAP100,PDX094,0.14949792
12,-1.120416277,687,100,5,OLAP100,PDX094,0.14949792
14,-1.155830342,687,100,5,OLAP100,PDX094,0.14949792
19,-0.736710429,687,100,5,OLAP100,PDX094,0.14949792
25,-0.495481023,687,100,5,OLAP100,PDX094,0.14949792
29,-0.688854408,687,100,5,OLAP100,PDX094,0.14949792
32,-0.455046921,687,100,5,OLAP100,PDX094,0.14949792
35,-0.524224523,687,100,5,OLAP100,PDX094,0.14949792
36,-0.387794694,687,100,5,OLAP100,PDX094,0.14949792
37,0.230640753,687,100,5,OLAP100,PDX094,0.14949792
43,0.589975933,687,100,5,OLAP100,PDX094,0.14949792
0,-1.900472799,688,100,5,OLAP100,PDX094,0.14949792
5,-1.723951299,688,100,5,OLAP100,PDX094,0.14949792
8,-1.767117512,688,100,5,OLAP100,PDX094,0.14949792
12,-1.43802076,688,100,5,OLAP100,PDX094,0.14949792
14,-1.399310545,688,100,5,OLAP100,PDX094,0.14949792
19,-1.249279284,688,100,5,OLAP100,PDX094,0.14949792
25,-1.249279284,688,100,5,OLAP100,PDX094,0.14949792
29,-1.205574086,688,100,5,OLAP100,PDX094,0.14949792
32,-1.071712669,688,100,5,OLAP100,PDX094,0.14949792
35,-0.970008014,688,100,5,OLAP100,PDX094,0.14949792
36,-0.970008014,688,100,5,OLAP100,PDX094,0.14949792
37,-0.926522902,688,100,5,OLAP100,PDX094,0.14949792
43,-0.416584197,688,100,5,OLAP100,PDX094,0.14949792
0,-1.126661824,689,100,5,OLAP100,PDX094,0.3241134
4,-0.479119743,689,100,5,OLAP100,PDX094,0.3241134
7,-0.34437332,689,100,5,OLAP100,PDX094,0.3241134
10,-0.525401335,689,100,5,OLAP100,PDX094,0.3241134
11,-0.160027495,689,100,5,OLAP100,PDX094,0.3241134
12,0.1817614,689,100,5,OLAP100,PDX094,0.3241134
18,0.489021635,689,100,5,OLAP100,PDX094,0.3241134
0,-2.186403339,690,100,5,OLAP100,PDX094,0.11232
3,-1.767117512,690,100,5,OLAP100,PDX094,0.11232
6,-2.186403339,690,100,5,OLAP100,PDX094,0.11232
7,-1.310934601,690,100,5,OLAP100,PDX094,0.11232
8,-0.847773387,690,100,5,OLAP100,PDX094,0.11232
14,-0.769337319,690,100,5,OLAP100,PDX094,0.11232
0,-1.212915202,691,100,5,OLAP100,PDX094,0.29732924
4,-0.839552679,691,100,5,OLAP100,PDX094,0.29732924
7,-0.698244148,691,100,5,OLAP100,PDX094,0.29732924
10,-0.616751114,691,100,5,OLAP100,PDX094,0.29732924
11,-0.418481292,691,100,5,OLAP100,PDX094,0.29732924
12,0.230615566,691,100,5,OLAP100,PDX094,0.29732924
18,0.416286347,691,100,5,OLAP100,PDX094,0.29732924
0,-1.323357121,692,100,5,OLAP100,PDX094,0.26624
4,-1.106797698,692,100,5,OLAP100,PDX094,0.26624
7,-1.516972685,692,100,5,OLAP100,PDX094,0.26624
10,-1.212915202,692,100,5,OLAP100,PDX094,0.26624
11,-0.970008014,692,100,5,OLAP100,PDX094,0.26624
12,-0.396391538,692,100,5,OLAP100,PDX094,0.26624
18,-0.200941843,692,100,5,OLAP100,PDX094,0.26624
